score	readID	taxID
1754	NB501013:67:HNG37BGX5:2:21308:23478:2881	292800
361	NB501013:67:HNG37BGX5:3:11405:14789:18880	515620
225	NB501013:67:HNG37BGX5:3:11506:21029:16699	165186
2025	NB501013:67:HNG37BGX5:3:12502:3231:16488	657321
900	NB501013:67:HNG37BGX5:2:23201:26811:18276	1679721
0	NB501013:67:HNG37BGX5:3:12511:16229:19154	0
6084	NB501013:67:HNG37BGX5:3:12601:20418:13403	515620
0	NB501013:67:HNG37BGX5:3:13602:5947:18804	0
225	NB501013:67:HNG37BGX5:3:13511:21375:18290	1834196
3341	NB501013:67:HNG37BGX5:3:21608:3297:19364	515620
0	NB501013:67:HNG37BGX5:3:22507:23107:5074	0
9216	NB501013:67:HNG37BGX5:3:21502:25489:18089	2
289	NB501013:67:HNG37BGX5:3:22509:6990:2879	253239
0	NB501013:67:HNG37BGX5:4:11409:12193:12256	0
0	NB501013:67:HNG37BGX5:3:23402:14727:16817	0
0	NB501013:67:HNG37BGX5:4:11508:13502:9145	0
0	NB501013:67:HNG37BGX5:4:12505:21508:8689	0
1225	NB501013:67:HNG37BGX5:4:12401:21299:8741	515620
1849	NB501013:67:HNG37BGX5:4:13605:20477:1464	515620
9409	NB501013:67:HNG37BGX5:4:13610:6233:12323	657315
0	NB501013:67:HNG37BGX5:4:21505:17447:4490	0
1369	NB501013:67:HNG37BGX5:4:13510:10095:10054	479436
0	NB501013:67:HNG37BGX5:4:23506:22820:7112	0
0	NB501013:67:HNG37BGX5:4:11601:25547:12947	0
361	NB501013:67:HNG37BGX5:4:21506:22006:7756	1796616
6084	NB501013:67:HNG37BGX5:1:11312:3339:17852	515620
64	NB501013:67:HNG37BGX5:1:12205:26854:5649	1297617
2116	NB501013:67:HNG37BGX5:1:12106:3706:15641	853
3721	NB501013:67:HNG37BGX5:1:12208:18994:8716	657322
121	NB501013:67:HNG37BGX5:1:12209:6725:18425	526661
1296	NB501013:67:HNG37BGX5:1:12309:10801:6544	77133
5776	NB501013:67:HNG37BGX5:1:12311:9936:1799	515620
256	NB501013:67:HNG37BGX5:1:13101:8606:11740	717608
9216	NB501013:67:HNG37BGX5:1:12309:15983:8742	657313
1764	NB501013:67:HNG37BGX5:1:13111:7956:10725	515620
0	NB501013:67:HNG37BGX5:1:13112:6874:2693	0
1936	NB501013:67:HNG37BGX5:1:13112:19140:8532	657322
841	NB501013:67:HNG37BGX5:1:13203:1666:1158	717608
169	NB501013:67:HNG37BGX5:1:13304:3588:4701	1042156
3298	NB501013:67:HNG37BGX5:1:13312:16475:7985	515620
1225	NB501013:67:HNG37BGX5:1:21107:7067:14905	77133
324	NB501013:67:HNG37BGX5:1:21110:18223:5721	515620
64	NB501013:67:HNG37BGX5:1:21308:22857:2519	165186
361	NB501013:67:HNG37BGX5:1:22203:13574:6411	515620
400	NB501013:67:HNG37BGX5:1:21304:9916:5143	39485
1089	NB501013:67:HNG37BGX5:1:22307:10908:2488	77133
9216	NB501013:67:HNG37BGX5:1:22211:6560:9493	1
1225	NB501013:67:HNG37BGX5:1:22308:10651:2049	515620
6084	NB501013:67:HNG37BGX5:1:23105:25590:4968	77133
484	NB501013:67:HNG37BGX5:1:23102:1959:13755	1264
2025	NB501013:67:HNG37BGX5:1:23105:19809:5313	1834196
0	NB501013:67:HNG37BGX5:1:23204:9084:16598	0
289	NB501013:67:HNG37BGX5:1:23207:7888:12428	253239
1764	NB501013:67:HNG37BGX5:2:11112:10201:7098	515620
100	NB501013:67:HNG37BGX5:2:11201:3281:19231	1161942
64	NB501013:67:HNG37BGX5:2:11112:7684:7737	2
400	NB501013:67:HNG37BGX5:2:11207:9470:8716	515620
0	NB501013:67:HNG37BGX5:2:11206:11322:5809	0
3721	NB501013:67:HNG37BGX5:2:11306:9087:6575	657322
0	NB501013:67:HNG37BGX5:2:11205:13312:15798	0
4624	NB501013:67:HNG37BGX5:2:12102:7574:13856	657321
0	NB501013:67:HNG37BGX5:2:12106:18896:1186	0
9216	NB501013:67:HNG37BGX5:2:12201:3422:19315	28116
400	NB501013:67:HNG37BGX5:2:12210:21100:7289	39485
1369	NB501013:67:HNG37BGX5:2:13102:25007:5124	77133
0	NB501013:67:HNG37BGX5:2:13107:14784:2392	0
6084	NB501013:67:HNG37BGX5:2:21103:13999:15690	77133
3385	NB501013:67:HNG37BGX5:2:21307:25439:6912	301301
81	NB501013:67:HNG37BGX5:2:22302:11415:9925	1397850
0	NB501013:67:HNG37BGX5:2:22307:13437:9940	0
0	NB501013:67:HNG37BGX5:2:11307:6847:10505	0
484	NB501013:67:HNG37BGX5:2:23105:9264:1783	515620
100	NB501013:67:HNG37BGX5:2:22310:2424:4910	155900
100	NB501013:67:HNG37BGX5:2:23306:2317:16482	1161942
9216	NB501013:67:HNG37BGX5:2:22110:15356:6055	2
1369	NB501013:67:HNG37BGX5:3:11501:23506:13248	77133
0	NB501013:67:HNG37BGX5:3:11511:3086:16391	0
4258	NB501013:67:HNG37BGX5:3:11409:20670:4170	39491
2986	NB501013:67:HNG37BGX5:3:11603:10160:10976	515620
441	NB501013:67:HNG37BGX5:3:12401:7291:15920	1
3250	NB501013:67:HNG37BGX5:3:12602:25762:16346	515620
361	NB501013:67:HNG37BGX5:3:13406:5242:19474	77133
6084	NB501013:67:HNG37BGX5:3:13409:12200:19547	515620
9216	NB501013:67:HNG37BGX5:3:12409:19656:6220	2
5625	NB501013:67:HNG37BGX5:3:21401:2279:6574	77133
1124	NB501013:67:HNG37BGX5:3:13604:4979:14008	2
4658	NB501013:67:HNG37BGX5:3:22405:20142:16432	39491
6400	NB501013:67:HNG37BGX5:3:22612:16812:11810	28116
256	NB501013:67:HNG37BGX5:3:23407:16484:19818	717608
0	NB501013:67:HNG37BGX5:3:23409:21990:1534	0
1936	NB501013:67:HNG37BGX5:3:22405:4744:5009	93217
0	NB501013:67:HNG37BGX5:4:11501:7265:13728	0
5929	NB501013:67:HNG37BGX5:3:23608:14295:16506	77133
8836	NB501013:67:HNG37BGX5:3:23405:13457:11330	216816
7225	NB501013:67:HNG37BGX5:4:11503:14957:14122	657321
289	NB501013:67:HNG37BGX5:4:11504:3308:9848	77133
361	NB501013:67:HNG37BGX5:4:11508:9694:9620	77133
169	NB501013:67:HNG37BGX5:4:13409:15437:1489	515620
9216	NB501013:67:HNG37BGX5:4:11503:4768:7419	84112
0	NB501013:67:HNG37BGX5:4:12408:6646:5189	0
0	NB501013:67:HNG37BGX5:4:22506:20944:3443	0
9216	NB501013:67:HNG37BGX5:4:13603:19117:14279	77133
510	NB501013:67:HNG37BGX5:4:22507:25930:1084	657322
3600	NB501013:67:HNG37BGX5:4:22609:22998:17197	28116
9216	NB501013:67:HNG37BGX5:4:23505:17444:11893	718255
545	NB501013:67:HNG37BGX5:1:11103:12223:13785	77133
9025	NB501013:67:HNG37BGX5:4:22502:6905:5660	1
6561	NB501013:67:HNG37BGX5:1:11106:15365:11183	28116
3205	NB501013:67:HNG37BGX5:1:11303:6905:2456	515620
289	NB501013:67:HNG37BGX5:1:11312:8861:3409	253239
81	NB501013:67:HNG37BGX5:1:12203:6441:12143	155900
64	NB501013:67:HNG37BGX5:1:12103:18512:19176	1239
2116	NB501013:67:HNG37BGX5:1:12302:25642:13437	853
1089	NB501013:67:HNG37BGX5:1:12309:4288:10256	77133
289	NB501013:67:HNG37BGX5:1:13212:16861:5579	253239
1369	NB501013:67:HNG37BGX5:1:13307:10910:3568	1834196
9025	NB501013:67:HNG37BGX5:1:22310:3844:7352	435591
324	NB501013:67:HNG37BGX5:1:23211:10213:9929	77133
6241	NB501013:67:HNG37BGX5:1:22105:19293:7049	2
9025	NB501013:67:HNG37BGX5:2:12103:13460:8950	2
0	NB501013:67:HNG37BGX5:2:12209:12102:14027	0
3121	NB501013:67:HNG37BGX5:2:12306:13397:11218	515620
613	NB501013:67:HNG37BGX5:2:12306:17100:7549	77133
0	NB501013:67:HNG37BGX5:2:21309:2877:13304	0
900	NB501013:67:HNG37BGX5:2:22110:2580:8329	77133
64	NB501013:67:HNG37BGX5:2:13104:13122:17929	199
6084	NB501013:67:HNG37BGX5:2:22212:16605:7747	515620
256	NB501013:67:HNG37BGX5:2:23307:17891:19899	77133
0	NB501013:67:HNG37BGX5:3:11609:19076:16408	0
0	NB501013:67:HNG37BGX5:3:11411:14782:4769	0
841	NB501013:67:HNG37BGX5:3:12501:25666:16307	77133
0	NB501013:67:HNG37BGX5:3:13403:18964:8168	0
400	NB501013:67:HNG37BGX5:3:13406:25249:7809	77133
2657	NB501013:67:HNG37BGX5:3:13605:22410:14536	28116
81	NB501013:67:HNG37BGX5:3:13606:24236:14603	155900
1296	NB501013:67:HNG37BGX5:3:21506:7824:2681	77133
0	NB501013:67:HNG37BGX5:3:21410:10565:8959	0
576	NB501013:67:HNG37BGX5:3:22602:25322:5372	165186
9025	NB501013:67:HNG37BGX5:3:22602:16425:2420	28116
1369	NB501013:67:HNG37BGX5:3:22606:21746:11559	77133
0	NB501013:67:HNG37BGX5:3:23607:16755:6184	0
0	NB501013:67:HNG37BGX5:3:23410:13998:9266	0
9025	NB501013:67:HNG37BGX5:4:12404:25804:19727	2
9025	NB501013:67:HNG37BGX5:3:12406:17357:19395	1
0	NB501013:67:HNG37BGX5:4:13411:6818:12720	0
0	NB501013:67:HNG37BGX5:4:12506:24520:5223	0
256	NB501013:67:HNG37BGX5:4:21407:22807:5673	77133
4321	NB501013:67:HNG37BGX5:4:13408:8924:16496	39491
256	NB501013:67:HNG37BGX5:4:23503:23480:8745	1834196
9025	NB501013:67:HNG37BGX5:4:21604:9451:4773	301301
1313	NB501013:67:HNG37BGX5:2:23304:16333:8616	515620
0	NB501013:67:HNG37BGX5:1:11210:22264:12071	0
225	NB501013:67:HNG37BGX5:1:12306:21295:4047	253239
441	NB501013:67:HNG37BGX5:1:12310:2104:5664	853
2025	NB501013:67:HNG37BGX5:1:21102:11778:11654	515620
685	NB501013:67:HNG37BGX5:1:21208:17380:17423	1
2401	NB501013:67:HNG37BGX5:1:21108:19969:8380	515620
100	NB501013:67:HNG37BGX5:1:21201:3153:8614	515620
4100	NB501013:67:HNG37BGX5:1:21107:3626:4959	39491
676	NB501013:67:HNG37BGX5:1:22104:23721:4939	515620
6241	NB501013:67:HNG37BGX5:1:21301:1158:14859	28116
1296	NB501013:67:HNG37BGX5:1:22104:4150:3722	77133
3969	NB501013:67:HNG37BGX5:1:22301:17806:19131	77133
0	NB501013:67:HNG37BGX5:1:22305:24049:1536	0
0	NB501013:67:HNG37BGX5:1:23306:18189:10144	0
8649	NB501013:67:HNG37BGX5:1:22109:16665:5029	2
6724	NB501013:67:HNG37BGX5:1:22312:4503:19444	1678
2116	NB501013:67:HNG37BGX5:1:23309:6811:9667	853
676	NB501013:67:HNG37BGX5:2:11207:16698:5633	515620
8836	NB501013:67:HNG37BGX5:1:23310:24642:2834	77133
289	NB501013:67:HNG37BGX5:2:11307:21315:4054	253239
8836	NB501013:67:HNG37BGX5:2:11303:13589:15059	817
4761	NB501013:67:HNG37BGX5:2:11311:15621:2432	515620
2116	NB501013:67:HNG37BGX5:2:12111:16993:9863	853
2500	NB501013:67:HNG37BGX5:2:13202:17784:17772	77133
3025	NB501013:67:HNG37BGX5:2:12202:14562:8606	479436
729	NB501013:67:HNG37BGX5:2:13310:22331:10796	290599
3600	NB501013:67:HNG37BGX5:2:21312:20085:16706	657322
2116	NB501013:67:HNG37BGX5:2:22101:8468:11154	853
8836	NB501013:67:HNG37BGX5:2:13101:4662:10174	1
6084	NB501013:67:HNG37BGX5:2:22104:2372:12390	515620
576	NB501013:67:HNG37BGX5:2:22203:12630:12911	155900
1444	NB501013:67:HNG37BGX5:2:22210:18146:11155	853
3114	NB501013:67:HNG37BGX5:2:22306:2417:17407	515620
6084	NB501013:67:HNG37BGX5:2:22307:11011:4134	515620
6400	NB501013:67:HNG37BGX5:2:23212:15831:5039	28116
8836	NB501013:67:HNG37BGX5:3:11604:16349:13138	2
8649	NB501013:67:HNG37BGX5:2:23307:13267:14298	28116
225	NB501013:67:HNG37BGX5:3:11611:24475:3877	657314
961	NB501013:67:HNG37BGX5:3:12504:21278:6272	77133
0	NB501013:67:HNG37BGX5:3:13503:6928:15003	0
8836	NB501013:67:HNG37BGX5:3:13501:24101:10639	718255
484	NB501013:67:HNG37BGX5:3:21505:11997:10416	1834196
361	NB501013:67:HNG37BGX5:3:21508:3868:14112	253239
8836	NB501013:67:HNG37BGX5:3:21506:23140:11006	2
0	NB501013:67:HNG37BGX5:3:21605:20194:7344	0
1849	NB501013:67:HNG37BGX5:3:21609:1612:18912	515620
1025	NB501013:67:HNG37BGX5:3:21608:13509:7568	1796616
2116	NB501013:67:HNG37BGX5:3:23505:23654:15054	853
961	NB501013:67:HNG37BGX5:3:23603:14472:1214	77133
8836	NB501013:67:HNG37BGX5:3:23503:8925:2903	2
5625	NB501013:67:HNG37BGX5:3:23612:9815:11709	515620
100	NB501013:67:HNG37BGX5:4:11507:15025:7770	2
8836	NB501013:67:HNG37BGX5:4:11508:15926:9998	649756
6241	NB501013:67:HNG37BGX5:4:12509:13465:16645	515620
6241	NB501013:67:HNG37BGX5:4:13507:12455:11940	515620
3481	NB501013:67:HNG37BGX5:4:13606:15302:5192	657322
7744	NB501013:67:HNG37BGX5:4:12411:7054:16520	1160721
6561	NB501013:67:HNG37BGX5:4:13607:19443:16079	28116
0	NB501013:67:HNG37BGX5:4:22511:2590:2616	0
676	NB501013:67:HNG37BGX5:4:23406:18996:5830	515620
0	NB501013:67:HNG37BGX5:4:23408:4098:8084	0
484	NB501013:67:HNG37BGX5:3:23603:22896:4667	39485
361	NB501013:67:HNG37BGX5:1:11106:15594:13367	515620
1444	NB501013:67:HNG37BGX5:1:12201:8825:6458	515620
5329	NB501013:67:HNG37BGX5:1:12208:5559:12404	77133
0	NB501013:67:HNG37BGX5:1:13104:9508:6256	0
0	NB501013:67:HNG37BGX5:1:13201:18880:15284	0
484	NB501013:67:HNG37BGX5:1:13303:12262:9368	1834196
6084	NB501013:67:HNG37BGX5:1:21102:6013:3197	515620
625	NB501013:67:HNG37BGX5:1:21110:19729:2606	165186
256	NB501013:67:HNG37BGX5:1:22101:16264:16074	717608
8649	NB501013:67:HNG37BGX5:1:13302:24063:6435	817
676	NB501013:67:HNG37BGX5:1:22304:3289:15868	515620
1849	NB501013:67:HNG37BGX5:1:22301:16761:14561	657313
100	NB501013:67:HNG37BGX5:1:23204:19574:19492	717608
3145	NB501013:67:HNG37BGX5:1:23106:13708:7762	39491
256	NB501013:67:HNG37BGX5:2:11210:18935:18635	717608
8281	NB501013:67:HNG37BGX5:1:22102:1745:6873	1
5776	NB501013:67:HNG37BGX5:2:13208:14345:17508	515620
6889	NB501013:67:HNG37BGX5:2:13207:11467:7456	1678
0	NB501013:67:HNG37BGX5:2:13309:11060:8563	0
1521	NB501013:67:HNG37BGX5:2:21103:20667:18454	515620
225	NB501013:67:HNG37BGX5:2:21207:1175:9401	515620
1444	NB501013:67:HNG37BGX5:2:21301:19177:12719	29466
8464	NB501013:67:HNG37BGX5:2:13210:12750:2043	1
8649	NB501013:67:HNG37BGX5:2:13305:13544:15014	2
400	NB501013:67:HNG37BGX5:3:11409:13304:12955	515620
2809	NB501013:67:HNG37BGX5:2:22102:19543:6584	77133
361	NB501013:67:HNG37BGX5:2:22308:5739:16920	186802
6724	NB501013:67:HNG37BGX5:3:12405:3580:7575	1678
452	NB501013:67:HNG37BGX5:3:12610:24760:6302	657323
8649	NB501013:67:HNG37BGX5:3:13411:1749:15143	2
1156	NB501013:67:HNG37BGX5:3:13510:1366:13703	77133
4069	NB501013:67:HNG37BGX5:3:13412:11298:16039	39491
7569	NB501013:67:HNG37BGX5:3:21401:17577:20166	2
0	NB501013:67:HNG37BGX5:3:23402:16223:19437	0
2809	NB501013:67:HNG37BGX5:3:22409:21409:10389	77133
289	NB501013:67:HNG37BGX5:3:23504:8144:3537	253239
100	NB501013:67:HNG37BGX5:3:23602:18100:2018	77133
0	NB501013:67:HNG37BGX5:4:11503:9433:9705	0
0	NB501013:67:HNG37BGX5:4:11611:18256:16021	0
1089	NB501013:67:HNG37BGX5:4:12505:13899:11741	39485
2989	NB501013:67:HNG37BGX5:4:13501:11722:16842	515620
0	NB501013:67:HNG37BGX5:4:21604:22216:11673	0
121	NB501013:67:HNG37BGX5:4:13507:6313:4506	1196095
676	NB501013:67:HNG37BGX5:4:22407:16256:1456	515620
0	NB501013:67:HNG37BGX5:3:13609:23504:14646	0
8649	NB501013:67:HNG37BGX5:4:22505:10725:16250	515620
1225	NB501013:67:HNG37BGX5:4:22602:8885:8622	515620
289	NB501013:67:HNG37BGX5:4:23612:20755:15671	853
8464	NB501013:67:HNG37BGX5:1:11102:19813:2491	2
2116	NB501013:67:HNG37BGX5:1:11106:7599:3704	853
464	NB501013:67:HNG37BGX5:1:12205:4024:1480	28116
8649	NB501013:67:HNG37BGX5:4:22507:26067:11132	1
1089	NB501013:67:HNG37BGX5:1:11209:5107:6112	77133
2920	NB501013:67:HNG37BGX5:1:11311:24096:5211	515620
6400	NB501013:67:HNG37BGX5:1:11112:21648:5482	2
8464	NB501013:67:HNG37BGX5:1:12209:21413:14384	2
81	NB501013:67:HNG37BGX5:1:12210:13460:5469	2
0	NB501013:67:HNG37BGX5:1:13210:10181:7921	0
64	NB501013:67:HNG37BGX5:1:13208:20474:15346	1239
1089	NB501013:67:HNG37BGX5:1:21205:18163:11283	77133
0	NB501013:67:HNG37BGX5:1:21207:19344:16501	0
2938	NB501013:67:HNG37BGX5:1:21309:5177:20086	515620
2938	NB501013:67:HNG37BGX5:1:22312:3098:19987	515620
400	NB501013:67:HNG37BGX5:1:23103:21585:11801	1264
1156	NB501013:67:HNG37BGX5:2:11211:7512:11953	77133
0	NB501013:67:HNG37BGX5:1:23309:10495:6183	0
1124	NB501013:67:HNG37BGX5:1:23210:11500:18484	2
5476	NB501013:67:HNG37BGX5:2:12305:11762:4183	515620
8464	NB501013:67:HNG37BGX5:2:12212:10195:11815	155900
2304	NB501013:67:HNG37BGX5:2:13201:9656:7090	1834196
961	NB501013:67:HNG37BGX5:2:13207:22400:5235	1796616
256	NB501013:67:HNG37BGX5:2:21303:26301:8861	717608
481	NB501013:67:HNG37BGX5:2:13308:21804:2547	515620
5776	NB501013:67:HNG37BGX5:2:21305:8761:16330	515620
6889	NB501013:67:HNG37BGX5:2:21309:17982:15713	1678
169	NB501013:67:HNG37BGX5:2:22204:12244:14334	515620
6561	NB501013:67:HNG37BGX5:2:22210:22169:17354	28116
1089	NB501013:67:HNG37BGX5:2:23103:11076:18195	77133
8464	NB501013:67:HNG37BGX5:2:21310:21220:5976	1
8464	NB501013:67:HNG37BGX5:2:21308:20462:7185	1
0	NB501013:67:HNG37BGX5:3:12509:25197:8465	0
100	NB501013:67:HNG37BGX5:3:12609:2317:15131	717608
8464	NB501013:67:HNG37BGX5:3:13402:26380:7927	28116
3796	NB501013:67:HNG37BGX5:3:13601:18886:7027	2
8464	NB501013:67:HNG37BGX5:3:12510:25369:18184	1
3721	NB501013:67:HNG37BGX5:3:13606:4933:6315	155900
121	NB501013:67:HNG37BGX5:3:21512:17764:17741	562970
6724	NB501013:67:HNG37BGX5:3:21608:2278:6813	1678
3536	NB501013:67:HNG37BGX5:3:13609:4057:10495	39491
6724	NB501013:67:HNG37BGX5:3:22511:15676:7181	1678
8281	NB501013:67:HNG37BGX5:3:23501:19499:10177	2
64	NB501013:67:HNG37BGX5:4:11512:6253:6380	1411621
3249	NB501013:67:HNG37BGX5:4:12405:3604:5611	515620
196	NB501013:67:HNG37BGX5:4:12602:4153:15413	515620
289	NB501013:67:HNG37BGX5:4:12611:16620:5368	253239
361	NB501013:67:HNG37BGX5:4:21408:21890:17565	253239
361	NB501013:67:HNG37BGX5:4:22504:26500:10371	515620
2116	NB501013:67:HNG37BGX5:4:22401:16102:3698	657313
2237	NB501013:67:HNG37BGX5:4:11503:3160:14856	77133
0	NB501013:67:HNG37BGX5:4:22511:12473:2739	0
0	NB501013:67:HNG37BGX5:1:11306:22227:1675	0
7569	NB501013:67:HNG37BGX5:1:11301:18015:19543	2
121	NB501013:67:HNG37BGX5:1:12305:11263:15414	155900
0	NB501013:67:HNG37BGX5:1:13104:12041:18544	0
8281	NB501013:67:HNG37BGX5:1:13208:8219:15710	2
6724	NB501013:67:HNG37BGX5:1:13107:21756:14550	1
2809	NB501013:67:HNG37BGX5:1:21109:19834:12439	853
3136	NB501013:67:HNG37BGX5:1:22208:23155:6297	657322
8281	NB501013:67:HNG37BGX5:1:13303:14716:15487	1
4096	NB501013:67:HNG37BGX5:1:23105:7750:9601	853
81	NB501013:67:HNG37BGX5:1:23307:8708:10265	717608
1024	NB501013:67:HNG37BGX5:2:11205:18434:6621	77133
6724	NB501013:67:HNG37BGX5:2:11112:10571:17439	1678
1642	NB501013:67:HNG37BGX5:1:22103:10173:1486	77133
1089	NB501013:67:HNG37BGX5:2:13212:16848:7295	77133
4624	NB501013:67:HNG37BGX5:2:11206:14130:6767	585394
1936	NB501013:67:HNG37BGX5:2:21106:17532:19713	77133
8281	NB501013:67:HNG37BGX5:2:13201:25742:16459	1681
5625	NB501013:67:HNG37BGX5:2:21202:14945:13850	515620
0	NB501013:67:HNG37BGX5:2:21201:17920:6096	0
144	NB501013:67:HNG37BGX5:2:21204:10138:16717	515620
676	NB501013:67:HNG37BGX5:2:22201:24597:9498	515620
1024	NB501013:67:HNG37BGX5:2:22302:5462:19822	1834196
4761	NB501013:67:HNG37BGX5:2:23103:15552:1703	39491
1444	NB501013:67:HNG37BGX5:2:23201:4816:13372	515620
6889	NB501013:67:HNG37BGX5:3:11512:9276:18147	1678
2500	NB501013:67:HNG37BGX5:3:12509:25976:5904	657313
256	NB501013:67:HNG37BGX5:3:13501:23651:11611	717608
2853	NB501013:67:HNG37BGX5:3:12609:11616:15087	515620
482	NB501013:67:HNG37BGX5:2:23107:15049:18982	77133
676	NB501013:67:HNG37BGX5:3:13602:24550:15506	77133
2025	NB501013:67:HNG37BGX5:3:21407:25961:8582	657321
8281	NB501013:67:HNG37BGX5:3:23401:14321:5909	2
676	NB501013:67:HNG37BGX5:4:11503:9619:10689	77133
6889	NB501013:67:HNG37BGX5:4:11408:25142:20168	1680
64	NB501013:67:HNG37BGX5:4:12510:2040:3511	199
289	NB501013:67:HNG37BGX5:4:12602:23592:15592	133926
0	NB501013:67:HNG37BGX5:4:13412:23115:3688	0
0	NB501013:67:HNG37BGX5:4:22402:24617:8010	0
169	NB501013:67:HNG37BGX5:4:23501:12040:17911	515620
0	NB501013:67:HNG37BGX5:1:11101:21031:7983	0
4325	NB501013:67:HNG37BGX5:4:22603:10526:12602	1160721
2809	NB501013:67:HNG37BGX5:4:23406:5280:9077	77133
8100	NB501013:67:HNG37BGX5:1:11110:14771:3978	2
8100	NB501013:67:HNG37BGX5:1:11310:3383:6778	2
0	NB501013:67:HNG37BGX5:1:12112:23942:13536	0
8100	NB501013:67:HNG37BGX5:1:13105:6673:16102	2
8100	NB501013:67:HNG37BGX5:1:13110:4947:9495	1681
0	NB501013:67:HNG37BGX5:1:22202:10458:17314	0
4624	NB501013:67:HNG37BGX5:1:23104:19494:9546	657322
0	NB501013:67:HNG37BGX5:2:11211:3551:11890	0
6561	NB501013:67:HNG37BGX5:2:11310:2138:16555	1678
8100	NB501013:67:HNG37BGX5:1:21110:9538:11892	1
441	NB501013:67:HNG37BGX5:2:13207:10140:9860	77133
8100	NB501013:67:HNG37BGX5:2:13112:10999:1520	2
81	NB501013:67:HNG37BGX5:2:13302:11154:3304	717608
0	NB501013:67:HNG37BGX5:2:22312:9651:5182	0
0	NB501013:67:HNG37BGX5:2:23107:8866:7455	0
5329	NB501013:67:HNG37BGX5:3:11611:3370:4244	77133
5041	NB501013:67:HNG37BGX5:3:11507:15774:18823	39491
2740	NB501013:67:HNG37BGX5:2:11309:22570:1611	2
8100	NB501013:67:HNG37BGX5:3:12407:22066:16950	28116
6561	NB501013:67:HNG37BGX5:3:13408:14704:14659	1
961	NB501013:67:HNG37BGX5:3:13609:24864:12495	77133
100	NB501013:67:HNG37BGX5:3:22410:5004:20203	657314
6724	NB501013:67:HNG37BGX5:3:22411:10244:10205	1
8100	NB501013:67:HNG37BGX5:3:13607:7283:2582	1
8100	NB501013:67:HNG37BGX5:3:13411:19164:12393	1
0	NB501013:67:HNG37BGX5:3:22603:13776:1836	0
900	NB501013:67:HNG37BGX5:3:23602:11686:15110	155900
0	NB501013:67:HNG37BGX5:4:11609:14561:6054	0
2116	NB501013:67:HNG37BGX5:4:21504:12164:15540	853
7921	NB501013:67:HNG37BGX5:4:21403:9110:11750	2
121	NB501013:67:HNG37BGX5:4:21602:11422:5008	155900
961	NB501013:67:HNG37BGX5:4:22412:22460:15226	1796616
5625	NB501013:67:HNG37BGX5:4:22607:23318:7371	515620
458	NB501013:67:HNG37BGX5:1:23112:5909:7397	186802
100	NB501013:67:HNG37BGX5:1:22303:13928:11191	1716
7921	NB501013:67:HNG37BGX5:1:11204:3243:2801	28116
81	NB501013:67:HNG37BGX5:1:11303:13534:16539	515620
361	NB501013:67:HNG37BGX5:1:11211:3569:2692	1834196
81	NB501013:67:HNG37BGX5:1:11205:1133:4631	1716
0	NB501013:67:HNG37BGX5:1:12111:9937:17623	0
841	NB501013:67:HNG37BGX5:1:11303:15069:12174	77133
7921	NB501013:67:HNG37BGX5:1:12111:14829:11396	2
6724	NB501013:67:HNG37BGX5:1:12312:1964:8209	1
5625	NB501013:67:HNG37BGX5:1:13103:19420:15580	39491
7744	NB501013:67:HNG37BGX5:1:13202:12408:18675	1
7921	NB501013:67:HNG37BGX5:1:12304:12184:11836	1
2209	NB501013:67:HNG37BGX5:1:13205:19407:17566	77133
121	NB501013:67:HNG37BGX5:1:13310:13600:18322	717608
7921	NB501013:67:HNG37BGX5:1:13211:19108:16278	2
0	NB501013:67:HNG37BGX5:1:21204:22698:7536	0
5929	NB501013:67:HNG37BGX5:1:21103:10798:11229	28116
3721	NB501013:67:HNG37BGX5:1:13207:9796:12112	1796613
121	NB501013:67:HNG37BGX5:1:22102:16129:16470	515620
7921	NB501013:67:HNG37BGX5:1:21303:18842:1404	1681
121	NB501013:67:HNG37BGX5:1:23111:7089:10358	717608
625	NB501013:67:HNG37BGX5:1:22106:8101:16940	1834196
2304	NB501013:67:HNG37BGX5:1:23209:22484:14028	1834196
2116	NB501013:67:HNG37BGX5:1:23309:8867:7444	77133
7744	NB501013:67:HNG37BGX5:1:23308:23246:14491	1681
676	NB501013:67:HNG37BGX5:2:11312:24154:14329	515620
2624	NB501013:67:HNG37BGX5:2:11101:19697:1438	1160721
7921	NB501013:67:HNG37BGX5:1:23212:16551:2716	1
0	NB501013:67:HNG37BGX5:2:12108:1525:6364	0
5041	NB501013:67:HNG37BGX5:2:12105:21505:6240	1
324	NB501013:67:HNG37BGX5:2:12108:4630:14526	165186
256	NB501013:67:HNG37BGX5:2:12206:7854:9299	717608
484	NB501013:67:HNG37BGX5:2:22110:24513:10901	515620
3364	NB501013:67:HNG37BGX5:2:22112:25294:17759	1
7921	NB501013:67:HNG37BGX5:2:23110:20602:4143	39491
529	NB501013:67:HNG37BGX5:2:23311:18720:4838	77133
7921	NB501013:67:HNG37BGX5:2:22110:24103:13032	1
0	NB501013:67:HNG37BGX5:3:12607:16883:9740	0
324	NB501013:67:HNG37BGX5:3:13505:7776:6278	165186
7396	NB501013:67:HNG37BGX5:3:12605:19239:17845	2
3969	NB501013:67:HNG37BGX5:3:13603:11549:2073	77133
6400	NB501013:67:HNG37BGX5:3:13610:14946:7503	1678
7921	NB501013:67:HNG37BGX5:3:13411:24733:6704	1
