EC#	RPKM	Eukaryota	Archaea	Bacteria	Bacteroidetes	Actinobacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteria	Alphaproteobacteria	Firmicutes	Bacilli	Clostridia	Lachnospiraceae	Eubacteriaceae	Ruminococcaceae	Clostridiaceae	Oscillospiraceae	Other	Piechart
2.1.2.9	128.18535564764636	0.0	0.0	0.0	43.71483797007877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1435.998800518649	piechart: attributelist="Eukaryota,Archaea,Bacteria,Bacteroidetes,Actinobacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteria,Alphaproteobacteria,Firmicutes,Bacilli,Clostridia,Lachnospiraceae,Eubacteriaceae,Ruminococcaceae,Clostridiaceae,Oscillospiraceae" colorlist="#FFA500,#C0C0C0,#EDF252,#0000FF,#FF00FF,#2C94DE,#ED4734,#00FFFF,#FFCCFF,#34C400,#A52A2A,#663366,#F0FFFF,#AFCCFF,#F4C400,#F52A2A,#F63366,#000000" showlabels=false"
1.7.1.7	158.23007634126495	0.0	0.0	0.0	0.0	0.0	39.55751908531624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2017.4334733511282	piechart: attributelist="Eukaryota,Archaea,Bacteria,Bacteroidetes,Actinobacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteria,Alphaproteobacteria,Firmicutes,Bacilli,Clostridia,Lachnospiraceae,Eubacteriaceae,Ruminococcaceae,Clostridiaceae,Oscillospiraceae" colorlist="#FFA500,#C0C0C0,#EDF252,#0000FF,#FF00FF,#2C94DE,#ED4734,#00FFFF,#FFCCFF,#34C400,#A52A2A,#663366,#F0FFFF,#AFCCFF,#F4C400,#F52A2A,#F63366,#000000" showlabels=false"
1.3.5.1	48.16301446527976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	818.771245909756	piechart: attributelist="Eukaryota,Archaea,Bacteria,Bacteroidetes,Actinobacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteria,Alphaproteobacteria,Firmicutes,Bacilli,Clostridia,Lachnospiraceae,Eubacteriaceae,Ruminococcaceae,Clostridiaceae,Oscillospiraceae" colorlist="#FFA500,#C0C0C0,#EDF252,#0000FF,#FF00FF,#2C94DE,#ED4734,#00FFFF,#FFCCFF,#34C400,#A52A2A,#663366,#F0FFFF,#AFCCFF,#F4C400,#F52A2A,#F63366,#000000" showlabels=false"
2.3.1.117	51.02772908031499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.02772908031499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	piechart: attributelist="Eukaryota,Archaea,Bacteria,Bacteroidetes,Actinobacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteria,Alphaproteobacteria,Firmicutes,Bacilli,Clostridia,Lachnospiraceae,Eubacteriaceae,Ruminococcaceae,Clostridiaceae,Oscillospiraceae" colorlist="#FFA500,#C0C0C0,#EDF252,#0000FF,#FF00FF,#2C94DE,#ED4734,#00FFFF,#FFCCFF,#34C400,#A52A2A,#663366,#F0FFFF,#AFCCFF,#F4C400,#F52A2A,#F63366,#000000" showlabels=false"
2.1.1.228	115.64238128070537	0.0	0.0	0.0	60.73654479028643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	933.3992203371218	piechart: attributelist="Eukaryota,Archaea,Bacteria,Bacteroidetes,Actinobacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteria,Alphaproteobacteria,Firmicutes,Bacilli,Clostridia,Lachnospiraceae,Eubacteriaceae,Ruminococcaceae,Clostridiaceae,Oscillospiraceae" colorlist="#FFA500,#C0C0C0,#EDF252,#0000FF,#FF00FF,#2C94DE,#ED4734,#00FFFF,#FFCCFF,#34C400,#A52A2A,#663366,#F0FFFF,#AFCCFF,#F4C400,#F52A2A,#F63366,#000000" showlabels=false"
3.5.1.108	89.71541910199173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1525.1621247338592	piechart: attributelist="Eukaryota,Archaea,Bacteria,Bacteroidetes,Actinobacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteria,Alphaproteobacteria,Firmicutes,Bacilli,Clostridia,Lachnospiraceae,Eubacteriaceae,Ruminococcaceae,Clostridiaceae,Oscillospiraceae" colorlist="#FFA500,#C0C0C0,#EDF252,#0000FF,#FF00FF,#2C94DE,#ED4734,#00FFFF,#FFCCFF,#34C400,#A52A2A,#663366,#F0FFFF,#AFCCFF,#F4C400,#F52A2A,#F63366,#000000" showlabels=false"
2.5.1.78	69.32555112426633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1178.5343691125277	piechart: attributelist="Eukaryota,Archaea,Bacteria,Bacteroidetes,Actinobacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteria,Alphaproteobacteria,Firmicutes,Bacilli,Clostridia,Lachnospiraceae,Eubacteriaceae,Ruminococcaceae,Clostridiaceae,Oscillospiraceae" colorlist="#FFA500,#C0C0C0,#EDF252,#0000FF,#FF00FF,#2C94DE,#ED4734,#00FFFF,#FFCCFF,#34C400,#A52A2A,#663366,#F0FFFF,#AFCCFF,#F4C400,#F52A2A,#F63366,#000000" showlabels=false"
2.3.1.234	39.786838036535464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	676.3762466211028	piechart: attributelist="Eukaryota,Archaea,Bacteria,Bacteroidetes,Actinobacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteria,Alphaproteobacteria,Firmicutes,Bacilli,Clostridia,Lachnospiraceae,Eubacteriaceae,Ruminococcaceae,Clostridiaceae,Oscillospiraceae" colorlist="#FFA500,#C0C0C0,#EDF252,#0000FF,#FF00FF,#2C94DE,#ED4734,#00FFFF,#FFCCFF,#34C400,#A52A2A,#663366,#F0FFFF,#AFCCFF,#F4C400,#F52A2A,#F63366,#000000" showlabels=false"
2.8.1.13	117.65923235297872	0.0	0.0	0.0	38.23526217995747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.97450484359622	0.0	0.0	0.0	0.0	0.0	653.6409106002254	piechart: attributelist="Eukaryota,Archaea,Bacteria,Bacteroidetes,Actinobacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteria,Alphaproteobacteria,Firmicutes,Bacilli,Clostridia,Lachnospiraceae,Eubacteriaceae,Ruminococcaceae,Clostridiaceae,Oscillospiraceae" colorlist="#FFA500,#C0C0C0,#EDF252,#0000FF,#FF00FF,#2C94DE,#ED4734,#00FFFF,#FFCCFF,#34C400,#A52A2A,#663366,#F0FFFF,#AFCCFF,#F4C400,#F52A2A,#F63366,#000000" showlabels=false"
3.1.3.11	71.21312252105886	0.0	0.0	0.0	20.641291913691326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	859.7211203252482	piechart: attributelist="Eukaryota,Archaea,Bacteria,Bacteroidetes,Actinobacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteria,Alphaproteobacteria,Firmicutes,Bacilli,Clostridia,Lachnospiraceae,Eubacteriaceae,Ruminococcaceae,Clostridiaceae,Oscillospiraceae" colorlist="#FFA500,#C0C0C0,#EDF252,#0000FF,#FF00FF,#2C94DE,#ED4734,#00FFFF,#FFCCFF,#34C400,#A52A2A,#663366,#F0FFFF,#AFCCFF,#F4C400,#F52A2A,#F63366,#000000" showlabels=false"
3.5.1.2	753.2812933136744	0.0	0.0	0.0	376.6406466568372	41.848960739648575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5691.458660592207	piechart: attributelist="Eukaryota,Archaea,Bacteria,Bacteroidetes,Actinobacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteria,Alphaproteobacteria,Firmicutes,Bacilli,Clostridia,Lachnospiraceae,Eubacteriaceae,Ruminococcaceae,Clostridiaceae,Oscillospiraceae" colorlist="#FFA500,#C0C0C0,#EDF252,#0000FF,#FF00FF,#2C94DE,#ED4734,#00FFFF,#FFCCFF,#34C400,#A52A2A,#663366,#F0FFFF,#AFCCFF,#F4C400,#F52A2A,#F63366,#000000" showlabels=false"
2.7.4.6	88.55780079099827	0.0	0.0	0.0	88.55780079099827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	piechart: attributelist="Eukaryota,Archaea,Bacteria,Bacteroidetes,Actinobacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteria,Alphaproteobacteria,Firmicutes,Bacilli,Clostridia,Lachnospiraceae,Eubacteriaceae,Ruminococcaceae,Clostridiaceae,Oscillospiraceae" colorlist="#FFA500,#C0C0C0,#EDF252,#0000FF,#FF00FF,#2C94DE,#ED4734,#00FFFF,#FFCCFF,#34C400,#A52A2A,#663366,#F0FFFF,#AFCCFF,#F4C400,#F52A2A,#F63366,#000000" showlabels=false"
3.1.21.3	72.70370297989795	0.0	0.0	0.0	72.70370297989795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	piechart: attributelist="Eukaryota,Archaea,Bacteria,Bacteroidetes,Actinobacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteria,Alphaproteobacteria,Firmicutes,Bacilli,Clostridia,Lachnospiraceae,Eubacteriaceae,Ruminococcaceae,Clostridiaceae,Oscillospiraceae" colorlist="#FFA500,#C0C0C0,#EDF252,#0000FF,#FF00FF,#2C94DE,#ED4734,#00FFFF,#FFCCFF,#34C400,#A52A2A,#663366,#F0FFFF,#AFCCFF,#F4C400,#F52A2A,#F63366,#000000" showlabels=false"
2.5.1.6	126.51316832739143	0.0	0.0	0.0	63.403011441852414	0.0	0.0	0.0	31.555078442769506	31.555078442769506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	piechart: attributelist="Eukaryota,Archaea,Bacteria,Bacteroidetes,Actinobacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteria,Alphaproteobacteria,Firmicutes,Bacilli,Clostridia,Lachnospiraceae,Eubacteriaceae,Ruminococcaceae,Clostridiaceae,Oscillospiraceae" colorlist="#FFA500,#C0C0C0,#EDF252,#0000FF,#FF00FF,#2C94DE,#ED4734,#00FFFF,#FFCCFF,#34C400,#A52A2A,#663366,#F0FFFF,#AFCCFF,#F4C400,#F52A2A,#F63366,#000000" showlabels=false"
2.3.1.181	138.9458358397078	0.0	0.0	0.0	138.9458358397078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	piechart: attributelist="Eukaryota,Archaea,Bacteria,Bacteroidetes,Actinobacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteria,Alphaproteobacteria,Firmicutes,Bacilli,Clostridia,Lachnospiraceae,Eubacteriaceae,Ruminococcaceae,Clostridiaceae,Oscillospiraceae" colorlist="#FFA500,#C0C0C0,#EDF252,#0000FF,#FF00FF,#2C94DE,#ED4734,#00FFFF,#FFCCFF,#34C400,#A52A2A,#663366,#F0FFFF,#AFCCFF,#F4C400,#F52A2A,#F63366,#000000" showlabels=false"
3.1.1.31	114.86576671635761	0.0	0.0	0.0	114.86576671635761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	piechart: attributelist="Eukaryota,Archaea,Bacteria,Bacteroidetes,Actinobacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteria,Alphaproteobacteria,Firmicutes,Bacilli,Clostridia,Lachnospiraceae,Eubacteriaceae,Ruminococcaceae,Clostridiaceae,Oscillospiraceae" colorlist="#FFA500,#C0C0C0,#EDF252,#0000FF,#FF00FF,#2C94DE,#ED4734,#00FFFF,#FFCCFF,#34C400,#A52A2A,#663366,#F0FFFF,#AFCCFF,#F4C400,#F52A2A,#F63366,#000000" showlabels=false"
3.5.4.9	46.688636471444674	0.0	0.0	0.0	46.688636471444674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	piechart: attributelist="Eukaryota,Archaea,Bacteria,Bacteroidetes,Actinobacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteria,Alphaproteobacteria,Firmicutes,Bacilli,Clostridia,Lachnospiraceae,Eubacteriaceae,Ruminococcaceae,Clostridiaceae,Oscillospiraceae" colorlist="#FFA500,#C0C0C0,#EDF252,#0000FF,#FF00FF,#2C94DE,#ED4734,#00FFFF,#FFCCFF,#34C400,#A52A2A,#663366,#F0FFFF,#AFCCFF,#F4C400,#F52A2A,#F63366,#000000" showlabels=false"
2.4.2.17	96.66520508876573	0.0	0.0	0.0	48.332602544382866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	821.6542432545086	piechart: attributelist="Eukaryota,Archaea,Bacteria,Bacteroidetes,Actinobacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteria,Alphaproteobacteria,Firmicutes,Bacilli,Clostridia,Lachnospiraceae,Eubacteriaceae,Ruminococcaceae,Clostridiaceae,Oscillospiraceae" colorlist="#FFA500,#C0C0C0,#EDF252,#0000FF,#FF00FF,#2C94DE,#ED4734,#00FFFF,#FFCCFF,#34C400,#A52A2A,#663366,#F0FFFF,#AFCCFF,#F4C400,#F52A2A,#F63366,#000000" showlabels=false"
2.7.2.4	128.30874001429402	0.0	0.0	0.0	95.15304165051448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	563.6468721842523	piechart: attributelist="Eukaryota,Archaea,Bacteria,Bacteroidetes,Actinobacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteria,Alphaproteobacteria,Firmicutes,Bacilli,Clostridia,Lachnospiraceae,Eubacteriaceae,Ruminococcaceae,Clostridiaceae,Oscillospiraceae" colorlist="#FFA500,#C0C0C0,#EDF252,#0000FF,#FF00FF,#2C94DE,#ED4734,#00FFFF,#FFCCFF,#34C400,#A52A2A,#663366,#F0FFFF,#AFCCFF,#F4C400,#F52A2A,#F63366,#000000" showlabels=false"
3.2.1.86	28.013181882866803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	476.2240920087357	piechart: attributelist="Eukaryota,Archaea,Bacteria,Bacteroidetes,Actinobacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteria,Alphaproteobacteria,Firmicutes,Bacilli,Clostridia,Lachnospiraceae,Eubacteriaceae,Ruminococcaceae,Clostridiaceae,Oscillospiraceae" colorlist="#FFA500,#C0C0C0,#EDF252,#0000FF,#FF00FF,#2C94DE,#ED4734,#00FFFF,#FFCCFF,#34C400,#A52A2A,#663366,#F0FFFF,#AFCCFF,#F4C400,#F52A2A,#F63366,#000000" showlabels=false"
2.4.1.211	19.091041895138712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	324.5477122173581	piechart: attributelist="Eukaryota,Archaea,Bacteria,Bacteroidetes,Actinobacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteria,Alphaproteobacteria,Firmicutes,Bacilli,Clostridia,Lachnospiraceae,Eubacteriaceae,Ruminococcaceae,Clostridiaceae,Oscillospiraceae" colorlist="#FFA500,#C0C0C0,#EDF252,#0000FF,#FF00FF,#2C94DE,#ED4734,#00FFFF,#FFCCFF,#34C400,#A52A2A,#663366,#F0FFFF,#AFCCFF,#F4C400,#F52A2A,#F63366,#000000" showlabels=false"
2.7.9.3	39.106721147022036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	664.8142594993747	piechart: attributelist="Eukaryota,Archaea,Bacteria,Bacteroidetes,Actinobacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteria,Alphaproteobacteria,Firmicutes,Bacilli,Clostridia,Lachnospiraceae,Eubacteriaceae,Ruminococcaceae,Clostridiaceae,Oscillospiraceae" colorlist="#FFA500,#C0C0C0,#EDF252,#0000FF,#FF00FF,#2C94DE,#ED4734,#00FFFF,#FFCCFF,#34C400,#A52A2A,#663366,#F0FFFF,#AFCCFF,#F4C400,#F52A2A,#F63366,#000000" showlabels=false"
4.1.1.31	14.587097898623522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.587097898623522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	piechart: attributelist="Eukaryota,Archaea,Bacteria,Bacteroidetes,Actinobacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteria,Alphaproteobacteria,Firmicutes,Bacilli,Clostridia,Lachnospiraceae,Eubacteriaceae,Ruminococcaceae,Clostridiaceae,Oscillospiraceae" colorlist="#FFA500,#C0C0C0,#EDF252,#0000FF,#FF00FF,#2C94DE,#ED4734,#00FFFF,#FFCCFF,#34C400,#A52A2A,#663366,#F0FFFF,#AFCCFF,#F4C400,#F52A2A,#F63366,#000000" showlabels=false"
1.6.5.8	573.8298524203535	0.0	0.0	0.0	287.9912276209676	71.12154985805562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3650.1902740026153	piechart: attributelist="Eukaryota,Archaea,Bacteria,Bacteroidetes,Actinobacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteria,Alphaproteobacteria,Firmicutes,Bacilli,Clostridia,Lachnospiraceae,Eubacteriaceae,Ruminococcaceae,Clostridiaceae,Oscillospiraceae" colorlist="#FFA500,#C0C0C0,#EDF252,#0000FF,#FF00FF,#2C94DE,#ED4734,#00FFFF,#FFCCFF,#34C400,#A52A2A,#663366,#F0FFFF,#AFCCFF,#F4C400,#F52A2A,#F63366,#000000" showlabels=false"
3.6.3.27	51.218131054495274	0.0	0.0	0.0	0.0	0.0	51.218131054495274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	piechart: attributelist="Eukaryota,Archaea,Bacteria,Bacteroidetes,Actinobacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteria,Alphaproteobacteria,Firmicutes,Bacilli,Clostridia,Lachnospiraceae,Eubacteriaceae,Ruminococcaceae,Clostridiaceae,Oscillospiraceae" colorlist="#FFA500,#C0C0C0,#EDF252,#0000FF,#FF00FF,#2C94DE,#ED4734,#00FFFF,#FFCCFF,#34C400,#A52A2A,#663366,#F0FFFF,#AFCCFF,#F4C400,#F52A2A,#F63366,#000000" showlabels=false"
2.5.1.31	113.91252383904343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	113.91252383904343	0.0	0.0	0.0	0.0	0.0	piechart: attributelist="Eukaryota,Archaea,Bacteria,Bacteroidetes,Actinobacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteria,Alphaproteobacteria,Firmicutes,Bacilli,Clostridia,Lachnospiraceae,Eubacteriaceae,Ruminococcaceae,Clostridiaceae,Oscillospiraceae" colorlist="#FFA500,#C0C0C0,#EDF252,#0000FF,#FF00FF,#2C94DE,#ED4734,#00FFFF,#FFCCFF,#34C400,#A52A2A,#663366,#F0FFFF,#AFCCFF,#F4C400,#F52A2A,#F63366,#000000" showlabels=false"
5.3.1.12	86.87940406300777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.16296238391836	0.0	28.716441679089403	0.0	0.0	0.0	piechart: attributelist="Eukaryota,Archaea,Bacteria,Bacteroidetes,Actinobacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteria,Alphaproteobacteria,Firmicutes,Bacilli,Clostridia,Lachnospiraceae,Eubacteriaceae,Ruminococcaceae,Clostridiaceae,Oscillospiraceae" colorlist="#FFA500,#C0C0C0,#EDF252,#0000FF,#FF00FF,#2C94DE,#ED4734,#00FFFF,#FFCCFF,#34C400,#A52A2A,#663366,#F0FFFF,#AFCCFF,#F4C400,#F52A2A,#F63366,#000000" showlabels=false"
3.6.3.5	43.36953909195808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.36953909195808	0.0	0.0	0.0	0.0	0.0	piechart: attributelist="Eukaryota,Archaea,Bacteria,Bacteroidetes,Actinobacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteria,Alphaproteobacteria,Firmicutes,Bacilli,Clostridia,Lachnospiraceae,Eubacteriaceae,Ruminococcaceae,Clostridiaceae,Oscillospiraceae" colorlist="#FFA500,#C0C0C0,#EDF252,#0000FF,#FF00FF,#2C94DE,#ED4734,#00FFFF,#FFCCFF,#34C400,#A52A2A,#663366,#F0FFFF,#AFCCFF,#F4C400,#F52A2A,#F63366,#000000" showlabels=false"
6.3.4.13	97.74182630693814	0.0	0.0	0.0	65.52009127734956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.22173502958857	0.0	0.0	0.0	0.0	0.0	piechart: attributelist="Eukaryota,Archaea,Bacteria,Bacteroidetes,Actinobacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteria,Alphaproteobacteria,Firmicutes,Bacilli,Clostridia,Lachnospiraceae,Eubacteriaceae,Ruminococcaceae,Clostridiaceae,Oscillospiraceae" colorlist="#FFA500,#C0C0C0,#EDF252,#0000FF,#FF00FF,#2C94DE,#ED4734,#00FFFF,#FFCCFF,#34C400,#A52A2A,#663366,#F0FFFF,#AFCCFF,#F4C400,#F52A2A,#F63366,#000000" showlabels=false"
2.7.1.30	165.2133151270845	0.0	27.507934113436338	0.0	0.0	0.0	0.0	55.126341857850335	0.0	0.0	0.0	0.0	0.0	55.015868226872676	0.0	0.0	0.0	0.0	468.5739057917279	piechart: attributelist="Eukaryota,Archaea,Bacteria,Bacteroidetes,Actinobacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteria,Alphaproteobacteria,Firmicutes,Bacilli,Clostridia,Lachnospiraceae,Eubacteriaceae,Ruminococcaceae,Clostridiaceae,Oscillospiraceae" colorlist="#FFA500,#C0C0C0,#EDF252,#0000FF,#FF00FF,#2C94DE,#ED4734,#00FFFF,#FFCCFF,#34C400,#A52A2A,#663366,#F0FFFF,#AFCCFF,#F4C400,#F52A2A,#F63366,#000000" showlabels=false"
5.4.3.5	36.50654021969344	0.0	0.0	18.25327010984672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	310.30559186739424	piechart: attributelist="Eukaryota,Archaea,Bacteria,Bacteroidetes,Actinobacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteria,Alphaproteobacteria,Firmicutes,Bacilli,Clostridia,Lachnospiraceae,Eubacteriaceae,Ruminococcaceae,Clostridiaceae,Oscillospiraceae" colorlist="#FFA500,#C0C0C0,#EDF252,#0000FF,#FF00FF,#2C94DE,#ED4734,#00FFFF,#FFCCFF,#34C400,#A52A2A,#663366,#F0FFFF,#AFCCFF,#F4C400,#F52A2A,#F63366,#000000" showlabels=false"
5.1.99.6	27.235037941676058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	462.995645008493	piechart: attributelist="Eukaryota,Archaea,Bacteria,Bacteroidetes,Actinobacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteria,Alphaproteobacteria,Firmicutes,Bacilli,Clostridia,Lachnospiraceae,Eubacteriaceae,Ruminococcaceae,Clostridiaceae,Oscillospiraceae" colorlist="#FFA500,#C0C0C0,#EDF252,#0000FF,#FF00FF,#2C94DE,#ED4734,#00FFFF,#FFCCFF,#34C400,#A52A2A,#663366,#F0FFFF,#AFCCFF,#F4C400,#F52A2A,#F63366,#000000" showlabels=false"
6.2.1.3	67.18533712509995	0.0	0.0	0.0	67.18533712509995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	piechart: attributelist="Eukaryota,Archaea,Bacteria,Bacteroidetes,Actinobacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteria,Alphaproteobacteria,Firmicutes,Bacilli,Clostridia,Lachnospiraceae,Eubacteriaceae,Ruminococcaceae,Clostridiaceae,Oscillospiraceae" colorlist="#FFA500,#C0C0C0,#EDF252,#0000FF,#FF00FF,#2C94DE,#ED4734,#00FFFF,#FFCCFF,#34C400,#A52A2A,#663366,#F0FFFF,#AFCCFF,#F4C400,#F52A2A,#F63366,#000000" showlabels=false"
2.4.2.4	31.12575764762978	0.0	0.0	0.0	0.0	0.0	0.0	31.12575764762978	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	piechart: attributelist="Eukaryota,Archaea,Bacteria,Bacteroidetes,Actinobacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteria,Alphaproteobacteria,Firmicutes,Bacilli,Clostridia,Lachnospiraceae,Eubacteriaceae,Ruminococcaceae,Clostridiaceae,Oscillospiraceae" colorlist="#FFA500,#C0C0C0,#EDF252,#0000FF,#FF00FF,#2C94DE,#ED4734,#00FFFF,#FFCCFF,#34C400,#A52A2A,#663366,#F0FFFF,#AFCCFF,#F4C400,#F52A2A,#F63366,#000000" showlabels=false"
2.1.1.163	57.432883358178806	0.0	0.0	0.0	57.432883358178806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	piechart: attributelist="Eukaryota,Archaea,Bacteria,Bacteroidetes,Actinobacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteria,Alphaproteobacteria,Firmicutes,Bacilli,Clostridia,Lachnospiraceae,Eubacteriaceae,Ruminococcaceae,Clostridiaceae,Oscillospiraceae" colorlist="#FFA500,#C0C0C0,#EDF252,#0000FF,#FF00FF,#2C94DE,#ED4734,#00FFFF,#FFCCFF,#34C400,#A52A2A,#663366,#F0FFFF,#AFCCFF,#F4C400,#F52A2A,#F63366,#000000" showlabels=false"
2.1.1.45	183.01945496806312	0.0	0.0	0.0	45.75486374201578	0.0	0.0	45.75486374201578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1555.6653672285365	piechart: attributelist="Eukaryota,Archaea,Bacteria,Bacteroidetes,Actinobacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteria,Alphaproteobacteria,Firmicutes,Bacilli,Clostridia,Lachnospiraceae,Eubacteriaceae,Ruminococcaceae,Clostridiaceae,Oscillospiraceae" colorlist="#FFA500,#C0C0C0,#EDF252,#0000FF,#FF00FF,#2C94DE,#ED4734,#00FFFF,#FFCCFF,#34C400,#A52A2A,#663366,#F0FFFF,#AFCCFF,#F4C400,#F52A2A,#F63366,#000000" showlabels=false"
